t x v EK
114.63000 4.19752 -0.07200 0.00259
114.64000 4.19680 -0.07200 0.00259
114.65000 4.19608 -0.07200 0.00259
114.66000 4.19536 -0.07200 0.00259
114.67000 4.19464 -0.07200 0.00259
114.68000 4.19392 -0.07200 0.00259
114.69000 4.19320 -0.07200 0.00259
114.70000 4.19248 -0.07200 0.00259
114.71000 4.19176 -0.07200 0.00259
114.72000 4.19104 -0.07200 0.00259
114.73000 4.19032 -0.07200 0.00259
114.74000 4.18960 -0.07200 0.00259
114.75000 4.18888 -0.07200 0.00259
114.76000 4.18816 -0.07200 0.00259
114.77000 4.18744 -0.07200 0.00259
114.78000 4.18672 -0.07200 0.00259
114.79000 4.18600 -0.07200 0.00259
114.80000 4.18528 -0.07200 0.00259
114.81000 4.18456 -0.07200 0.00259
114.82000 4.18384 -0.07200 0.00259
114.83000 4.18312 -0.07200 0.00259
114.84000 4.18240 -0.07200 0.00259
114.85000 4.18168 -0.07200 0.00259
114.86000 4.18096 -0.07200 0.00259
114.87000 4.18024 -0.07200 0.00259
114.88000 4.17952 -0.07200 0.00259
114.89000 4.17880 -0.07200 0.00259
114.90000 4.17808 -0.07200 0.00259
114.91000 4.17736 -0.07200 0.00259
114.92000 4.17664 -0.07200 0.00259
114.93000 4.17592 -0.07200 0.00259
114.94000 4.17520 -0.07200 0.00259
114.95000 4.17448 -0.07200 0.00259
114.96000 4.17376 -0.07200 0.00259
114.97000 4.17304 -0.07200 0.00259
114.98000 4.17232 -0.07200 0.00259
114.99000 4.17160 -0.07200 0.00259
115.00000 4.17088 -0.07200 0.00259
115.01000 4.17016 -0.07200 0.00259
115.02000 4.16944 -0.07200 0.00259
115.03000 4.16872 -0.07200 0.00259
115.04000 4.16800 -0.07200 0.00259
115.05000 4.16728 -0.07200 0.00259
115.06000 4.16656 -0.07200 0.00259
115.07000 4.16584 -0.07200 0.00259
115.08000 4.16512 -0.07200 0.00259
115.09000 4.16440 -0.07200 0.00259
115.10000 4.16368 -0.07200 0.00259
115.11000 4.16296 -0.07200 0.00259
115.12000 4.16224 -0.07200 0.00259
115.13000 4.16152 -0.07200 0.00259
115.14000 4.16080 -0.07200 0.00259
115.15000 4.16008 -0.07200 0.00259
115.16000 4.15936 -0.07200 0.00259
115.17000 4.15864 -0.07200 0.00259
115.18000 4.15792 -0.07200 0.00259
115.19000 4.15720 -0.07200 0.00259
115.20000 4.15648 -0.07200 0.00259
115.21000 4.15576 -0.07200 0.00259
115.22000 4.15504 -0.07200 0.00259
115.23000 4.15432 -0.07200 0.00259
115.24000 4.15360 -0.07200 0.00259
115.25000 4.15288 -0.07200 0.00259
115.26000 4.15216 -0.07200 0.00259
115.27000 4.15144 -0.07200 0.00259
115.28000 4.15072 -0.07200 0.00259
115.29000 4.15000 -0.07200 0.00259
115.30000 4.14928 -0.07200 0.00259
115.31000 4.14856 -0.07200 0.00259
115.32000 4.14784 -0.07200 0.00259
115.33000 4.14712 -0.07200 0.00259
115.34000 4.14640 -0.07200 0.00259
115.35000 4.14568 -0.07200 0.00259
115.36000 4.14496 -0.07200 0.00259
115.37000 4.14424 -0.07200 0.00259
115.38000 4.14352 -0.07200 0.00259
115.39000 4.14280 -0.07200 0.00259
115.40000 4.14208 -0.07200 0.00259
115.41000 4.14136 -0.07200 0.00259
115.42000 4.14064 -0.07200 0.00259
115.43000 4.13992 -0.07200 0.00259
115.44000 4.13920 -0.07200 0.00259
115.45000 4.13848 -0.07200 0.00259
115.46000 4.13776 -0.07200 0.00259
115.47000 4.13704 -0.07200 0.00259
115.48000 4.13632 -0.07200 0.00259
115.49000 4.13560 -0.07200 0.00259
115.50000 4.13488 -0.07200 0.00259
115.51000 4.13416 -0.07200 0.00259
115.52000 4.13344 -0.07200 0.00259
115.53000 4.13272 -0.07200 0.00259
115.54000 4.13200 -0.07200 0.00259
115.55000 4.13128 -0.07200 0.00259
115.56000 4.13056 -0.07200 0.00259
115.57000 4.12984 -0.07200 0.00259
115.58000 4.12912 -0.07200 0.00259
115.59000 4.12840 -0.07200 0.00259
115.60000 4.12768 -0.07200 0.00259
115.61000 4.12696 -0.07200 0.00259
115.62000 4.12624 -0.07200 0.00259
115.63000 4.12552 -0.07200 0.00259
115.64000 4.12480 -0.07200 0.00259
115.65000 4.12408 -0.07200 0.00259
115.66000 4.12336 -0.07200 0.00259
115.67000 4.12264 -0.07200 0.00259
115.68000 4.12192 -0.07200 0.00259
115.69000 4.12120 -0.07200 0.00259
115.70000 4.12048 -0.07200 0.00259
115.71000 4.11976 -0.07200 0.00259
115.72000 4.11904 -0.07200 0.00259
115.73000 4.11832 -0.07200 0.00259
115.74000 4.11760 -0.07200 0.00259
115.75000 4.11688 -0.07200 0.00259
115.76000 4.11616 -0.07200 0.00259
115.77000 4.11544 -0.07200 0.00259
115.78000 4.11472 -0.07200 0.00259
115.79000 4.11400 -0.07200 0.00259
115.80000 4.11328 -0.07200 0.00259
115.81000 4.11256 -0.07200 0.00259
115.82000 4.11184 -0.07200 0.00259
115.83000 4.11112 -0.07200 0.00259
115.84000 4.11040 -0.07200 0.00259
115.85000 4.10968 -0.07200 0.00259
115.86000 4.10896 -0.07200 0.00259
115.87000 4.10824 -0.07200 0.00259
115.88000 4.10752 -0.07200 0.00259
115.89000 4.10680 -0.07200 0.00259
115.90000 4.10608 -0.07200 0.00259
115.91000 4.10536 -0.07200 0.00259
115.92000 4.10464 -0.07200 0.00259
115.93000 4.10392 -0.07200 0.00259
115.94000 4.10320 -0.07200 0.00259
115.95000 4.10248 -0.07200 0.00259
115.96000 4.10176 -0.07200 0.00259
115.97000 4.10104 -0.07200 0.00259
115.98000 4.10032 -0.07200 0.00259
115.99000 4.09960 -0.07200 0.00259
116.00000 4.09888 -0.07200 0.00259
116.01000 4.09816 -0.07200 0.00259
116.02000 4.09744 -0.07200 0.00259
116.03000 4.09672 -0.07200 0.00259
116.04000 4.09600 -0.07200 0.00259
116.05000 4.09528 -0.07200 0.00259
116.06000 4.09456 -0.07200 0.00259
116.07000 4.09384 -0.07200 0.00259
116.08000 4.09312 -0.07200 0.00259
116.09000 4.09240 -0.07200 0.00259
116.10000 4.09168 -0.07200 0.00259
116.11000 4.09096 -0.07200 0.00259
116.12000 4.09024 -0.07200 0.00259
116.13000 4.08952 -0.07200 0.00259
116.14000 4.08880 -0.07200 0.00259
116.15000 4.08808 -0.07200 0.00259
116.16000 4.08736 -0.07200 0.00259
116.17000 4.08664 -0.07200 0.00259
116.18000 4.08592 -0.07200 0.00259
116.19000 4.08520 -0.07200 0.00259
116.20000 4.08448 -0.07200 0.00259
116.21000 4.08376 -0.07200 0.00259
116.22000 4.08304 -0.07200 0.00259
116.23000 4.08232 -0.07200 0.00259
116.24000 4.08160 -0.07200 0.00259
116.25000 4.08088 -0.07200 0.00259
116.26000 4.08016 -0.07200 0.00259
116.27000 4.07944 -0.07200 0.00259
116.28000 4.07872 -0.07200 0.00259
116.29000 4.07800 -0.07200 0.00259
116.30000 4.07728 -0.07200 0.00259
116.31000 4.07656 -0.07200 0.00259
116.32000 4.07584 -0.07200 0.00259
116.33000 4.07512 -0.07200 0.00259
116.34000 4.07440 -0.07200 0.00259
116.35000 4.07368 -0.07200 0.00259
116.36000 4.07296 -0.07200 0.00259
116.37000 4.07224 -0.07200 0.00259
116.38000 4.07152 -0.07200 0.00259
116.39000 4.07080 -0.07200 0.00259
116.40000 4.07008 -0.07200 0.00259
116.41000 4.06936 -0.07200 0.00259
116.42000 4.06864 -0.07200 0.00259
116.43000 4.06792 -0.07200 0.00259
116.44000 4.06720 -0.07200 0.00259
116.45000 4.06648 -0.07200 0.00259
116.46000 4.06576 -0.07200 0.00259
116.47000 4.06504 -0.07200 0.00259
116.48000 4.06432 -0.07200 0.00259
116.49000 4.06360 -0.07200 0.00259
116.50000 4.06288 -0.07200 0.00259
116.51000 4.06216 -0.07200 0.00259
116.52000 4.06144 -0.07200 0.00259
116.53000 4.06072 -0.07200 0.00259
116.54000 4.06000 -0.07200 0.00259
116.55000 4.05928 -0.07200 0.00259
116.56000 4.05856 -0.07200 0.00259
116.57000 4.05784 -0.07200 0.00259
116.58000 4.05712 -0.07200 0.00259
116.59000 4.05640 -0.07200 0.00259
116.60000 4.05568 -0.07200 0.00259
116.61000 4.05496 -0.07200 0.00259
116.62000 4.05424 -0.07200 0.00259
116.63000 4.05352 -0.07200 0.00259
116.64000 4.05280 -0.07200 0.00259
116.65000 4.05208 -0.07200 0.00259
116.66000 4.05136 -0.07200 0.00259
116.67000 4.05064 -0.07200 0.00259
116.68000 4.04992 -0.07200 0.00259
116.69000 4.04920 -0.07200 0.00259
116.70000 4.04848 -0.07200 0.00259
116.71000 4.04776 -0.07200 0.00259
116.72000 4.04704 -0.07200 0.00259
116.73000 4.04632 -0.07200 0.00259
116.74000 4.04560 -0.07200 0.00259
116.75000 4.04488 -0.07200 0.00259
116.76000 4.04416 -0.07200 0.00259
116.77000 4.04344 -0.07200 0.00259
116.78000 4.04272 -0.07200 0.00259
116.79000 4.04200 -0.07200 0.00259
116.80000 4.04128 -0.07200 0.00259
116.81000 4.04056 -0.07200 0.00259
116.82000 4.03984 -0.07200 0.00259
116.83000 4.03912 -0.07200 0.00259
116.84000 4.03840 -0.07200 0.00259
116.85000 4.03768 -0.07200 0.00259
116.86000 4.03696 -0.07200 0.00259
116.87000 4.03624 -0.07200 0.00259
116.88000 4.03552 -0.07200 0.00259
116.89000 4.03480 -0.07200 0.00259
116.90000 4.03408 -0.07200 0.00259
116.91000 4.03336 -0.07200 0.00259
116.92000 4.03264 -0.07200 0.00259
116.93000 4.03192 -0.07200 0.00259
116.94000 4.03120 -0.07200 0.00259
116.95000 4.03048 -0.07200 0.00259
116.96000 4.02976 -0.07200 0.00259
116.97000 4.02904 -0.07200 0.00259
116.98000 4.02832 -0.07200 0.00259
116.99000 4.02760 -0.07200 0.00259
117.00000 4.02688 -0.07200 0.00259
117.01000 4.02616 -0.07200 0.00259
117.02000 4.02544 -0.07200 0.00259
117.03000 4.02472 -0.07200 0.00259
117.04000 4.02400 -0.07200 0.00259
117.05000 4.02328 -0.07200 0.00259
117.06000 4.02256 -0.07200 0.00259
117.07000 4.02184 -0.07200 0.00259
117.08000 4.02112 -0.07200 0.00259
117.09000 4.02040 -0.07200 0.00259
117.10000 4.01968 -0.07200 0.00259
117.11000 4.01896 -0.07200 0.00259
117.12000 4.01824 -0.07200 0.00259
117.13000 4.01752 -0.07200 0.00259
117.14000 4.01680 -0.07200 0.00259
117.15000 4.01608 -0.07200 0.00259
117.16000 4.01536 -0.07200 0.00259
117.17000 4.01464 -0.07200 0.00259
117.18000 4.01392 -0.07200 0.00259
117.19000 4.01320 -0.07200 0.00259
117.20000 4.01248 -0.07200 0.00259
117.21000 4.01176 -0.07200 0.00259
117.22000 4.01104 -0.07200 0.00259
117.23000 4.01032 -0.07200 0.00259
117.24000 4.00960 -0.07200 0.00259
117.25000 4.00888 -0.07200 0.00259
117.26000 4.00816 -0.07200 0.00259
117.27000 4.00744 -0.07200 0.00259
117.28000 4.00672 -0.07200 0.00259
117.29000 4.00600 -0.07200 0.00259
117.30000 4.00528 -0.07200 0.00259
117.31000 4.00456 -0.07200 0.00259
117.32000 4.00384 -0.07200 0.00259
117.33000 4.00312 -0.07200 0.00259
117.34000 4.00240 -0.07200 0.00259
117.35000 4.00168 -0.07200 0.00259
117.36000 4.00096 -0.07200 0.00259
117.37000 4.00024 -0.07200 0.00259
117.38000 3.99952 -0.07200 0.00259
117.39000 3.99880 -0.07200 0.00259
117.40000 3.99808 -0.07200 0.00259
117.41000 3.99736 -0.07200 0.00259
117.42000 3.99664 -0.07200 0.00259
117.43000 3.99592 -0.07200 0.00259
117.44000 3.99520 -0.07200 0.00259
117.45000 3.99448 -0.07200 0.00259
117.46000 3.99376 -0.07200 0.00259
117.47000 3.99304 -0.07200 0.00259
117.48000 3.99232 -0.07200 0.00259
117.49000 3.99160 -0.07200 0.00259
117.50000 3.99088 -0.07200 0.00259
117.51000 3.99016 -0.07200 0.00259
117.52000 3.98944 -0.07200 0.00259
117.53000 3.98872 -0.07200 0.00259
117.54000 3.98800 -0.07200 0.00259
117.55000 3.98728 -0.07200 0.00259
117.56000 3.98656 -0.07200 0.00259
117.57000 3.98584 -0.07200 0.00259
117.58000 3.98512 -0.07200 0.00259
117.59000 3.98440 -0.07200 0.00259
117.60000 3.98368 -0.07200 0.00259
117.61000 3.98296 -0.07200 0.00259
117.62000 3.98224 -0.07200 0.00259
117.63000 3.98152 -0.07200 0.00259
117.64000 3.98080 -0.07200 0.00259
117.65000 3.98008 -0.07200 0.00259
117.66000 3.97936 -0.07200 0.00259
117.67000 3.97864 -0.07200 0.00259
117.68000 3.97792 -0.07200 0.00259
117.69000 3.97720 -0.07200 0.00259
117.70000 3.97648 -0.07200 0.00259
117.71000 3.97576 -0.07200 0.00259
117.72000 3.97504 -0.07200 0.00259
117.73000 3.97432 -0.07200 0.00259
117.74000 3.97360 -0.07200 0.00259
117.75000 3.97288 -0.07200 0.00259
117.76000 3.97216 -0.07200 0.00259
117.77000 3.97144 -0.07200 0.00259
117.78000 3.97072 -0.07200 0.00259
117.79000 3.97000 -0.07200 0.00259
117.80000 3.96928 -0.07200 0.00259
117.81000 3.96856 -0.07200 0.00259
117.82000 3.96784 -0.07200 0.00259
117.83000 3.96712 -0.07200 0.00259
117.84000 3.96640 -0.07200 0.00259
117.85000 3.96568 -0.07200 0.00259
117.86000 3.96496 -0.07200 0.00259
117.87000 3.96424 -0.07200 0.00259
117.88000 3.96352 -0.07200 0.00259
117.89000 3.96280 -0.07200 0.00259
117.90000 3.96208 -0.07200 0.00259
117.91000 3.96136 -0.07200 0.00259
117.92000 3.96064 -0.07200 0.00259
117.93000 3.95992 -0.07200 0.00259
117.94000 3.95920 -0.07200 0.00259
117.95000 3.95848 -0.07200 0.00259
117.96000 3.95776 -0.07200 0.00259
117.97000 3.95704 -0.07200 0.00259
117.98000 3.95632 -0.07200 0.00259
117.99000 3.95560 -0.07200 0.00259
118.00000 3.95488 -0.07200 0.00259
118.01000 3.95416 -0.07200 0.00259
118.02000 3.95344 -0.07200 0.00259
118.03000 3.95272 -0.07200 0.00259
118.04000 3.95200 -0.07200 0.00259
118.05000 3.95128 -0.07200 0.00259
118.06000 3.95056 -0.07200 0.00259
118.07000 3.94984 -0.07200 0.00259
118.08000 3.94912 -0.07200 0.00259
118.09000 3.94840 -0.07200 0.00259
118.10000 3.94768 -0.07200 0.00259
118.11000 3.94696 -0.07200 0.00259
118.12000 3.94624 -0.07200 0.00259
118.13000 3.94552 -0.07200 0.00259
118.14000 3.94480 -0.07200 0.00259
118.15000 3.94408 -0.07200 0.00259
118.16000 3.94336 -0.07200 0.00259
118.17000 3.94264 -0.07200 0.00259
118.18000 3.94192 -0.07200 0.00259
118.19000 3.94120 -0.07200 0.00259
118.20000 3.94048 -0.07200 0.00259
118.21000 3.93976 -0.07200 0.00259
118.22000 3.93904 -0.07200 0.00259
118.23000 3.93832 -0.07200 0.00259
118.24000 3.93760 -0.07200 0.00259
118.25000 3.93688 -0.07200 0.00259
118.26000 3.93616 -0.07200 0.00259
118.27000 3.93544 -0.07200 0.00259
118.28000 3.93472 -0.07200 0.00259
118.29000 3.93400 -0.07200 0.00259
118.30000 3.93328 -0.07200 0.00259
118.31000 3.93256 -0.07200 0.00259
118.32000 3.93184 -0.07200 0.00259
118.33000 3.93112 -0.07200 0.00259
118.34000 3.93040 -0.07200 0.00259
118.35000 3.92968 -0.07200 0.00259
118.36000 3.92896 -0.07200 0.00259
118.37000 3.92824 -0.07200 0.00259
118.38000 3.92752 -0.07200 0.00259
118.39000 3.92680 -0.07200 0.00259
118.40000 3.92608 -0.07200 0.00259
118.41000 3.92536 -0.07200 0.00259
118.42000 3.92464 -0.07200 0.00259
118.43000 3.92392 -0.07200 0.00259
118.44000 3.92320 -0.07200 0.00259
118.45000 3.92248 -0.07200 0.00259
118.46000 3.92176 -0.07200 0.00259
118.47000 3.92104 -0.07200 0.00259
118.48000 3.92032 -0.07200 0.00259
118.49000 3.91960 -0.07200 0.00259
118.50000 3.91888 -0.07200 0.00259
118.51000 3.91816 -0.07200 0.00259
118.52000 3.91744 -0.07200 0.00259
118.53000 3.91672 -0.07200 0.00259
118.54000 3.91600 -0.07200 0.00259
118.55000 3.91528 -0.07200 0.00259
118.56000 3.91456 -0.07200 0.00259
118.57000 3.91384 -0.07200 0.00259
118.58000 3.91312 -0.07200 0.00259
118.59000 3.91240 -0.07200 0.00259
118.60000 3.91168 -0.07200 0.00259
118.61000 3.91096 -0.07200 0.00259
118.62000 3.91024 -0.07200 0.00259
118.63000 3.90952 -0.07200 0.00259
118.64000 3.90880 -0.07200 0.00259
118.65000 3.90808 -0.07200 0.00259
118.66000 3.90736 -0.07200 0.00259
118.67000 3.90664 -0.07200 0.00259
118.68000 3.90592 -0.07200 0.00259
118.69000 3.90520 -0.07200 0.00259
118.70000 3.90448 -0.07200 0.00259
118.71000 3.90376 -0.07200 0.00259
118.72000 3.90304 -0.07200 0.00259
118.73000 3.90232 -0.07200 0.00259
118.74000 3.90160 -0.07200 0.00259
118.75000 3.90088 -0.07200 0.00259
118.76000 3.90016 -0.07200 0.00259
118.77000 3.89944 -0.07200 0.00259
118.78000 3.89872 -0.07200 0.00259
118.79000 3.89800 -0.07200 0.00259
118.80000 3.89728 -0.07200 0.00259
118.81000 3.89656 -0.07200 0.00259
118.82000 3.89584 -0.07200 0.00259
118.83000 3.89512 -0.07200 0.00259
118.84000 3.89440 -0.07200 0.00259
118.85000 3.89368 -0.07200 0.00259
118.86000 3.89296 -0.07200 0.00259
118.87000 3.89224 -0.07200 0.00259
118.88000 3.89152 -0.07200 0.00259
118.89000 3.89080 -0.07200 0.00259
118.90000 3.89008 -0.07200 0.00259
118.91000 3.88936 -0.07200 0.00259
118.92000 3.88864 -0.07200 0.00259
118.93000 3.88792 -0.07200 0.00259
118.94000 3.88720 -0.07200 0.00259
118.95000 3.88648 -0.07200 0.00259
118.96000 3.88576 -0.07200 0.00259
118.97000 3.88504 -0.07200 0.00259
118.98000 3.88432 -0.07200 0.00259
118.99000 3.88360 -0.07200 0.00259
119.00000 3.88288 -0.07200 0.00259
119.01000 3.88216 -0.07200 0.00259
119.02000 3.88144 -0.07200 0.00259
119.03000 3.88072 -0.07200 0.00259
119.04000 3.88000 -0.07200 0.00259
119.05000 3.87928 -0.07200 0.00259
119.06000 3.87856 -0.07200 0.00259
119.07000 3.87784 -0.07200 0.00259
119.08000 3.87712 -0.07200 0.00259
119.09000 3.87640 -0.07200 0.00259
119.10000 3.87568 -0.07200 0.00259
119.11000 3.87496 -0.07200 0.00259
119.12000 3.87424 -0.07200 0.00259
119.13000 3.87352 -0.07200 0.00259
119.14000 3.87280 -0.07200 0.00259
119.15000 3.87208 -0.07200 0.00259
119.16000 3.87136 -0.07200 0.00259
119.17000 3.87064 -0.07200 0.00259
119.18000 3.86992 -0.07200 0.00259
119.19000 3.86920 -0.07200 0.00259
119.20000 3.86848 -0.07200 0.00259
119.21000 3.86776 -0.07200 0.00259
119.22000 3.86704 -0.07200 0.00259
119.23000 3.86632 -0.07200 0.00259
119.24000 3.86560 -0.07200 0.00259
119.25000 3.86488 -0.07200 0.00259
119.26000 3.86416 -0.07200 0.00259
119.27000 3.86344 -0.07200 0.00259
119.28000 3.86272 -0.07200 0.00259
119.29000 3.86200 -0.07200 0.00259
119.30000 3.86128 -0.07200 0.00259
119.31000 3.86056 -0.07200 0.00259
119.32000 3.85984 -0.07200 0.00259
119.33000 3.85912 -0.07200 0.00259
119.34000 3.85840 -0.07200 0.00259
119.35000 3.85768 -0.07200 0.00259
119.36000 3.85696 -0.07200 0.00259
119.37000 3.85624 -0.07200 0.00259
119.38000 3.85552 -0.07200 0.00259
119.39000 3.85480 -0.07200 0.00259
119.40000 3.85408 -0.07200 0.00259
119.41000 3.85336 -0.07200 0.00259
119.42000 3.85264 -0.07200 0.00259
119.43000 3.85192 -0.07200 0.00259
119.44000 3.85120 -0.07200 0.00259
119.45000 3.85048 -0.07200 0.00259
119.46000 3.84976 -0.07200 0.00259
119.47000 3.84904 -0.07200 0.00259
119.48000 3.84832 -0.07200 0.00259
119.49000 3.84760 -0.07200 0.00259
119.50000 3.84688 -0.07200 0.00259
119.51000 3.84616 -0.07200 0.00259
119.52000 3.84544 -0.07200 0.00259
119.53000 3.84472 -0.07200 0.00259
119.54000 3.84400 -0.07200 0.00259
119.55000 3.84328 -0.07200 0.00259
119.56000 3.84256 -0.07200 0.00259
119.57000 3.84184 -0.07200 0.00259
119.58000 3.84112 -0.07200 0.00259
119.59000 3.84040 -0.07200 0.00259
119.60000 3.83968 -0.07200 0.00259
119.61000 3.83896 -0.07200 0.00259
119.62000 3.83824 -0.07200 0.00259
119.63000 3.83752 -0.07200 0.00259
119.64000 3.83680 -0.07200 0.00259
119.65000 3.83608 -0.07200 0.00259
119.66000 3.83536 -0.07200 0.00259
119.67000 3.83464 -0.07200 0.00259
119.68000 3.83392 -0.07200 0.00259
119.69000 3.83320 -0.07200 0.00259
119.70000 3.83248 -0.07200 0.00259
119.71000 3.83176 -0.07200 0.00259
119.72000 3.83104 -0.07200 0.00259
119.73000 3.83032 -0.07200 0.00259
119.74000 3.82960 -0.07200 0.00259
119.75000 3.82888 -0.07200 0.00259
119.76000 3.82816 -0.07200 0.00259
119.77000 3.82744 -0.07200 0.00259
119.78000 3.82672 -0.07200 0.00259
119.79000 3.82600 -0.07200 0.00259
119.80000 3.82528 -0.07200 0.00259
119.81000 3.82456 -0.07200 0.00259
119.82000 3.82384 -0.07200 0.00259
119.83000 3.82312 -0.07200 0.00259
119.84000 3.82240 -0.07200 0.00259
119.85000 3.82168 -0.07200 0.00259
119.86000 3.82096 -0.07200 0.00259
119.87000 3.82024 -0.07200 0.00259
119.88000 3.81952 -0.07200 0.00259
119.89000 3.81880 -0.07200 0.00259
119.90000 3.81808 -0.07200 0.00259
119.91000 3.81736 -0.07200 0.00259
119.92000 3.81664 -0.07200 0.00259
119.93000 3.81592 -0.07200 0.00259
119.94000 3.81520 -0.07200 0.00259
119.95000 3.81448 -0.07200 0.00259
119.96000 3.81376 -0.07200 0.00259
119.97000 3.81304 -0.07200 0.00259
119.98000 3.81232 -0.07200 0.00259
119.99000 3.81160 -0.07200 0.00259
120.00000 3.81088 -0.07200 0.00259
120.01000 3.81016 -0.07200 0.00259
120.02000 3.80944 -0.07200 0.00259
120.03000 3.80872 -0.07200 0.00259
120.04000 3.80800 -0.07200 0.00259
120.05000 3.80728 -0.07200 0.00259
120.06000 3.80656 -0.07200 0.00259
120.07000 3.80584 -0.07200 0.00259
120.08000 3.80512 -0.07200 0.00259
120.09000 3.80440 -0.07200 0.00259
120.10000 3.80368 -0.07200 0.00259
120.11000 3.80296 -0.07200 0.00259
120.12000 3.80224 -0.07200 0.00259
120.13000 3.80152 -0.07200 0.00259
120.14000 3.80080 -0.07200 0.00259
120.15000 3.80008 -0.07200 0.00259
120.16000 3.79936 -0.07200 0.00259
120.17000 3.79864 -0.07200 0.00259
120.18000 3.79792 -0.07200 0.00259
120.19000 3.79720 -0.07200 0.00259
120.20000 3.79648 -0.07200 0.00259
120.21000 3.79576 -0.07200 0.00259
120.22000 3.79504 -0.07200 0.00259
120.23000 3.79432 -0.07200 0.00259
120.24000 3.79360 -0.07200 0.00259
120.25000 3.79288 -0.07200 0.00259
120.26000 3.79216 -0.07200 0.00259
120.27000 3.79144 -0.07200 0.00259
120.28000 3.79072 -0.07200 0.00259
120.29000 3.79000 -0.07200 0.00259
120.30000 3.78928 -0.07200 0.00259
120.31000 3.78856 -0.07200 0.00259
120.32000 3.78784 -0.07200 0.00259
120.33000 3.78712 -0.07200 0.00259
120.34000 3.78640 -0.07200 0.00259
120.35000 3.78568 -0.07200 0.00259
120.36000 3.78496 -0.07200 0.00259
120.37000 3.78424 -0.07200 0.00259
120.38000 3.78352 -0.07200 0.00259
120.39000 3.78280 -0.07200 0.00259
120.40000 3.78208 -0.07200 0.00259
120.41000 3.78136 -0.07200 0.00259
120.42000 3.78064 -0.07200 0.00259
120.43000 3.77992 -0.07200 0.00259
120.44000 3.77920 -0.07200 0.00259
120.45000 3.77848 -0.07200 0.00259
120.46000 3.77776 -0.07200 0.00259
120.47000 3.77704 -0.07200 0.00259
120.48000 3.77632 -0.07200 0.00259
120.49000 3.77560 -0.07200 0.00259
120.50000 3.77488 -0.07200 0.00259
120.51000 3.77416 -0.07200 0.00259
120.52000 3.77344 -0.07200 0.00259
120.53000 3.77272 -0.07200 0.00259
120.54000 3.77200 -0.07200 0.00259
120.55000 3.77128 -0.07200 0.00259
120.56000 3.77056 -0.07200 0.00259
120.57000 3.76984 -0.07200 0.00259
120.58000 3.76912 -0.07200 0.00259
120.59000 3.76840 -0.07200 0.00259
120.60000 3.76768 -0.07200 0.00259
120.61000 3.76696 -0.07200 0.00259
120.62000 3.76624 -0.07200 0.00259
120.63000 3.76552 -0.07200 0.00259
120.64000 3.76480 -0.07200 0.00259
120.65000 3.76408 -0.07200 0.00259
120.66000 3.76336 -0.07200 0.00259
120.67000 3.76264 -0.07200 0.00259
120.68000 3.76192 -0.07200 0.00259
120.69000 3.76120 -0.07200 0.00259
120.70000 3.76048 -0.07200 0.00259
120.71000 3.75976 -0.07200 0.00259
120.72000 3.75904 -0.07200 0.00259
120.73000 3.75832 -0.07200 0.00259
120.74000 3.75760 -0.07200 0.00259
120.75000 3.75688 -0.07200 0.00259
120.76000 3.75616 -0.07200 0.00259
120.77000 3.75544 -0.07200 0.00259
120.78000 3.75472 -0.07200 0.00259
120.79000 3.75400 -0.07200 0.00259
120.80000 3.75328 -0.07200 0.00259
120.81000 3.75256 -0.07200 0.00259
120.82000 3.75184 -0.07200 0.00259
